label,itemid,shopid,name,price,userid,anonymous,commentTime,is_hidden,orderid,comment_rating_star,comment,product_SKU
9214,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,13580713,TRUE,2022/10/21,FALSE,1.20E+14,5,這是每次都會買的蔬菜，有四種蔬菜一次滿足，炒飯炒蛋加在麵裡，都不錯,['1kg/包']
9215,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,23671129,TRUE,2020/11/11,FALSE,5.83E+13,5,質感非常優，價格很好^n出貨速度很是可以，^n包裝一流，實品也很Ok，^n非常感謝??,['1kg/包']
9216,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,92305214,TRUE,2020/11/08,FALSE,5.80E+13,5,第一次買，每個都買一點，非常得好，謝謝,['1kg/包']
9217,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,3204638,TRUE,2020/04/21,FALSE,4.09E+13,5,快速好用食慾歐食用便宜品質中是上很喜歡大力推薦推推推推薦嗎啡推,[None]
9218,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,190535791,TRUE,2022/10/30,FALSE,1.18E+14,5,因包裹多無法一一的對東西做詳細說明所以看到我的留言就是代表我個人認為東西值得一買,['1kg/包']
9219,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,29042654,TRUE,2022/04/29,FALSE,1.05E+14,4,這次的紅蘿蔔丁有點多。,['1kg/包']
9220,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,4623183,TRUE,2021/05/23,TRUE,7.48E+13,5,GOOD!GOOD!GOOD!GOOD!GOOD!GOOD!,['1kg/包']
9221,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,553174174,TRUE,2021/10/18,TRUE,8.77E+13,5,兒子愛的四色豆多了一個馬鈴薯呢很棒喔出貨速度很快喔包裝的很好還有小禮物,['1kg/包']
9222,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,21973720,TRUE,2022/10/05,FALSE,1.18E+14,5,,['1kg/包']
9223,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,14981914,TRUE,2022/10/21,FALSE,1.20E+14,5,,['1kg/包']
9224,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,6159703,TRUE,2022/10/20,FALSE,1.20E+14,5,,['1kg/包']
9225,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,6501631,TRUE,2022/08/05,FALSE,1.13E+14,5,,['1kg/包']
9226,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,256928275,TRUE,2022/06/24,FALSE,1.09E+14,5,,['1kg/包']
9227,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,17420060,TRUE,2022/08/29,FALSE,1.15E+14,5,,['1kg/包']
9228,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,3373615,TRUE,2022/08/25,FALSE,1.15E+14,5,,['1kg/包']
9229,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,3936141,TRUE,2022/06/16,FALSE,1.09E+14,5,,['1kg/包']
9230,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,75237860,TRUE,2022/09/26,FALSE,1.17E+14,5,,['1kg/包']
9231,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,26542336,TRUE,2022/11/27,FALSE,1.22E+14,5,,['1kg/包']
9232,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,324551823,TRUE,2022/07/01,FALSE,1.10E+14,5,,['1kg/包']
9233,3411144187,147945250,【大江生鮮】冷凍四色豆一公斤裝！玉米粒/紅蘿蔔丁/豌豆仁/馬鈴薯丁,75,26415718,TRUE,2022/06/17,FALSE,1.09E+14,5,,['1kg/包']
9234,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,5658972,TRUE,2022/06/09,FALSE,1.08E+14,1,非常爛的物流，服務態度極差，表示我沒辦法幫你送後門，就是送到這個地址你自己來拿，我還有很多要送，不然你就是要等，請問前門跟後門差很遠嗎？再來就是紙箱破損脫皮，內容物退冰已久，在大江不是第一次購買，但這樣的物流這樣的冷凍，?眼至極！請廠商為了維護你們的品質，換一下冷凍宅配廠商吧,['1kg/包']
9235,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,158581632,TRUE,2022/04/22,FALSE,1.04E+14,5,"跟店家曾經購買冷凍食品,這次趁著免運還有直播甜甜價又有蝦幣回饋~購買了11項商品,商品還可以選擇全家領真的很方便!而且食材新鮮有效期限也很長~是疫情購物的好選擇店家.讚！CP值超高~謝謝店家送的二個奶油麵包哦!",['1kg/包']
9236,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,40637070,TRUE,2022/09/03,FALSE,1.16E+14,5,商品的包裝非常仔細，打開包裝後產品也都正確無誤，購買過程提出的任何問題老闆都非常有耐心的回覆，非常推薦給其他買家唷??????,['1kg/包']
9237,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,7195727,TRUE,2022/08/30,FALSE,1.15E+14,5,已回購多次了、超讚的出貨速度，商品品質也不錯，家裡冰箱都囤了滿滿的，食用新鮮且方便，下次還會再回購的。,['1kg/包']
9238,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,50385220,TRUE,2022/09/03,FALSE,1.14E+14,5,出貨快速，包裝品質很好，商品品質好，價錢很超值，值得再回購的店,['1kg/包']
9239,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,18290021,TRUE,2022/10/02,FALSE,1.17E+14,5,很快就收到貨了，經朋友介紹，大江是CP值很高的生鮮食品，所以就來訂購，果然如朋友所說，東西美味又好吃，尤其是小披薩，超方便的啦～下次一定會再來回購的，謝謝老闆^^,['1kg/包']
9240,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,2133467,TRUE,2022/11/26,FALSE,1.23E+14,5,品質:佳^n場合:都行^n口味:無味^n^n第一次看蝦皮直播冷凍海鮮，直播滿額又有折扣還免運，想說買看看收到貨大致都還不錯！要是試吃口感不錯有機會再回購,['1kg/包']
9241,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,4132876,TRUE,2022/11/29,FALSE,1.23E+14,5,出貨快速、包裝完善、商品質感好、價格合理、非常喜歡??????非常推薦喔！下次需要還會回購????????,['1kg/包']
9242,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,184874289,TRUE,2022/09/30,FALSE,1.18E+14,5,場合:多人食用 或單雙人多次食用^n口味:一般^n品質:一般^n^n原本以為賣家答應出貨沒出貨、詢問賣家賣家態度良好，才發現誤會一場，下單至收到貨2-3天，出貨非常快速、讚。^n^n份量足，建議多人食用，有需要會再度光顧的，謝謝。,['1kg/包']
9243,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,97213980,TRUE,2022/10/29,FALSE,1.20E+14,5,謝謝賣家出貨快速、包裝仔細、物品都正確無誤。很高興能買到優質的商品、優惠的價格。有機會會再回購的，再次謝謝。,['1kg/包']
9244,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,381057643,TRUE,2022/11/08,FALSE,1.21E+14,5,品質:可以^n場合:可以^n口味:可以^n^n這款青花菜我回來買很多次了，做法很方便，而且煮一下就可以吃了。,['1kg/包']
9245,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,571927901,TRUE,2022/09/26,FALSE,1.17E+14,5,口味:好^n品質:好^n場合:家^n^n冷凍青花菜直接加熱即可食用，是職業婦女的最佳幫手，不管是煮湯或炒菜都相當方便且快速，而且味道很不錯，可以試試。,['1kg/包']
9246,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,21734590,TRUE,2022/09/06,FALSE,1.16E+14,5,場合:居家之中^n口味:尚屬不錯^n品質:尚屬不錯^n^n很好吃的食品，又方便煮食。是我日常生活之中，無可或缺的配備。,['1kg/包']
9247,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,21952038,TRUE,2022/04/25,FALSE,1.04E+14,5,第一次購買， 寄貨迅速，物品正確，還沒有試吃其他的，但是肉片還可以， 不會煮一煮變黑， 謝謝賣家送我試吃的物品。??,['1kg/包']
9248,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,9147065,TRUE,2022/09/26,FALSE,1.17E+14,5,口味:方便好料理，沒有土味！^n^n賣家冷凍貨品寄送挺快的，送來東西都沒錯！還送一包冷凍玉米小贈品，這款冷凍花椰菜沒有土味，料理真的很方便，會再回夠哦！,['1kg/包']
9249,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,12669433,TRUE,2022/07/30,FALSE,1.13E+14,5,口味:蔬菜口味^n品質:好方便^n場合:家裡烹煮^n^n在這家平台買了許多東西，有些特價小優惠立馬購買，全程冷凍運送廠商出貨速度超級快啊！,['1kg/包']
9250,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,75794910,TRUE,2022/06/16,FALSE,1.09E+14,5,出貨很快速，剛好最近大雨滂沱有這些就不用出去買菜，而且C/P值又高；加上全家取貨除了方便保溫度也很足非常推薦。,['1kg/包']
9251,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,6513670,TRUE,2022/09/05,FALSE,1.16E+14,5,真的覺得這次的購物經驗很棒很開心謝謝賣家讓我留下這麼好的購物經驗包裝很用心很細心真的值得讚賞很棒棒 並且會推薦親朋好友來購買 下次有需要自己也會回購 祝賣家生意興隆業績節節高升讚棒棒的,['1kg/包']
9252,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,67890108,TRUE,2022/06/07,FALSE,1.08E+14,5,商品到貨齊全無誤，但是冷凍到貨時商品幾乎都退冰了？這要請店家注意貨運公司，不然退冰的商品品質擔心會出狀況。,['1kg/包']
9253,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,278434448,TRUE,2022/03/06,FALSE,9.99E+13,5,第一次買冷凍蔬菜，平常都買即食料理，希望冷凍蔬菜能好吃，這樣飲食的蔬菜來源就方便多了，等等要研究一下冷凍蔬菜怎麼吃。,['1kg/包']
9254,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,31973161,TRUE,2022/07/21,FALSE,1.11E+14,5,口味:良好^n品質:可以^n場合:家^n^n青花菜已經先切好，很方便！不管是要做涼拌或是加在麵裡面或是做義大利麵，增添色彩都很方便優惠！,['1kg/包']
9255,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,74501692,TRUE,2022/08/02,FALSE,1.12E+14,5,"口味:好^n品質:好^n場合:啥?^n^n質量非常好,與賣家描述的完全一致, 真的很喜歡,完全超出期望值,發貨速 度非常快,包裝非常仔細、嚴實,物流公司服務態度很好,運送速度很快,很滿意的一次購物質量",['1kg/包']
9256,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,12669433,TRUE,2021/09/09,FALSE,8.45E+13,5,買生鮮冷凍食品可以在全家便利店取貨非常方便，收到的商品都還是冷凍也沒有破損，煮來吃如果味道還不錯會再回購,['1kg/包']
9257,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,415128676,TRUE,2022/05/25,FALSE,1.07E+14,5,包裝完整，出貨速度快！已經回購很多次了！我很喜歡他們店的精緻小份包裝，一小份吃一餐，超級方便的！有需要會再回購的！??,['1kg/包']
9258,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,8367820,TRUE,2021/11/12,FALSE,8.98E+13,5,食材新鮮??^n而且份量都與賣場說明相符^n799全家冷凍超取免運真是小家庭（+懶人）福音??^n燉一鍋紅酒NG牛肉超好吃^n（墨西哥捲餅???＋檸檬雞腿也好吃）,['1kg/包']
9259,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,171891648,TRUE,2022/07/07,FALSE,1.10E+14,5,出貨快速，包裝完整，詢問回覆也很快，CP 值還不錯，有需要會再回購~~,['1kg/包']
9260,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,3111907,TRUE,2022/05/16,FALSE,1.06E+14,5,出貨速度很快，商品包裝良好，CP值很高，已再次回購其他商品，??謝謝賣家（買太多，一次全拍起來??）,['1kg/包']
9261,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,3872840,TRUE,2020/11/19,FALSE,5.92E+13,5,這次在蝦皮下單了生鮮食品 冷凍的魚肉跟冷凍青花菜 每片都包裝得很好 運送的過程也冷凍的很優良.感謝賣家的用心 還有溫馨小提醒 下次有需要購買生鮮食品 會再回購! 推薦給大家 謝謝,['1kg/包']
9262,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,2736203,TRUE,2021/05/26,FALSE,7.49E+13,4,賣家出貨的速度，不是那麼的快，但在疫情期間，算是可以接受的了。食材.......有點貴，份量都有點少。,['1kg/包']
9263,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,13624960,TRUE,2021/06/06,FALSE,7.57E+13,5,賣家回覆速度很快速，態度也非常親切，出貨速度不會太慢，商品也很完整，沒有商品短缺的問題，都有收到貨！,['1kg/包']
9264,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,81354442,TRUE,2021/04/23,FALSE,7.24E+13,5,收到一箱滿滿的 搭配蝦皮免運超划算！^n還可以超商冷凍取貨太方便了！^n開始期待未來的飯桌了(???)?,['1kg/包']
9265,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,4142135,TRUE,2022/10/15,FALSE,1.19E+14,5,很棒的賣家，回覆超快的而且很快速的就到貨了！已經是再回購了，有需要的話一定還會再回購喔！,['1kg/包']
9266,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,7656762,TRUE,2022/09/25,FALSE,1.17E+14,5,買好買滿！！！^n賣家出貨蠻快速的^n東西也都完整無誤^n重點是他們家的紙箱跟商品感覺很乾淨,['1kg/包']
9267,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,3744001,TRUE,2022/08/10,FALSE,1.11E+14,5,包裝無損無退冰，商品數量品項都正確有明確標示不錯，補貨滿滿希望常有特賣,['1kg/包']
9268,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,153282314,TRUE,2022/07/23,FALSE,1.12E+14,5,出貨速度很快??商品品質也很好，值得推薦的好賣家，有需要會再回購~,['1kg/包']
9269,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,18182118,TRUE,2022/08/28,FALSE,1.14E+14,5,很快的出貨速度，包裝完整，商品有微瑕疵，賣家很快處理，值得回購。,['1kg/包']
9270,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,3899606,TRUE,2022/07/03,FALSE,1.10E+14,5,賣家出貨快速，包裝完整，能配合全家冷凍物流真的很便利，雞腿用氣炸鍋料理很好吃?? 會繼續回購,['1kg/包']
9271,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,9948240,TRUE,2022/09/25,FALSE,1.16E+14,5,臨時不想處理菜的時候很好用。不過有看到菜蟲，可見應該是很有機吧，哈哈,['1kg/包']
9272,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,206932427,TRUE,2022/07/07,FALSE,1.10E+14,5,產品包裝完整沒有破損，數量正確無誤，出貨速度快商品品質好，有需要會再次回購讚??。,['1kg/包']
9273,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,11845703,TRUE,2022/09/03,FALSE,1.12E+14,5,出貨速度很快??雞腿肉非常好吃??巴沙魚跟花椰菜還沒吃～好吃會再回購,['1kg/包']
9274,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,65675684,TRUE,2022/09/12,FALSE,1.16E+14,5,這次好吃再回購的有蒲燒鯛魚、豆乳雞塊、牛肉湯，冷凍花椰菜是第一次買不過看起來蠻大包的。,['1kg/包']
9275,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,8081166,TRUE,2022/08/26,FALSE,1.15E+14,5,冷凍包裝很棒，全家物流也蠻給力的，商品還沒吃到，但不錯的話，下次會再回購！,['1kg/包']
9276,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,104832055,TRUE,2022/09/20,FALSE,1.17E+14,5,第三次回購，物美價廉，cp值高，出貨速度很快，超讚服務態度，有需求會再回購,['1kg/包']
9277,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,9090816,TRUE,2022/09/06,FALSE,1.16E+14,5,口味:還沒吃^n^n出貨速度快！ 還沒開始吃，等中秋再來烤來吃，好吃的話，會再回購的！！,['1kg/包']
9278,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,10365350,TRUE,2022/10/18,FALSE,1.19E+14,5,"出貨速度挺好的，下訂很快就可以收到貨,,商品物美價廉,,,,還不賴....……….推",['1kg/包']
9279,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,46284463,TRUE,2022/10/05,FALSE,1.18E+14,5,"商品出貨速度很ok,商品包裝完整無破損，商品品質也很ok,已多次回購，很值得推薦給大家！",['1kg/包']
9280,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,9418548,TRUE,2022/10/09,FALSE,1.17E+14,5,出貨快的好賣家，包裝良好，商品確認無誤 ，以後有機會會再次回購的哦！謝謝。,['1kg/包']
9281,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,167751717,TRUE,2022/11/25,FALSE,1.22E+14,5,口味:。^n^n青花菜我以為是台灣的，結果不是，還沒拆來煮，不知道口感如何。,['1kg/包']
9282,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,6658757,TRUE,2022/10/07,FALSE,1.16E+14,5,價位非常便宜～^n這個價位買到這樣的商品非常棒??^n下次會再回購喔！謝謝～,['1kg/包']
9283,5432956272,147945250,【大江生鮮】冷凍青花菜/花椰菜 1kg/包！冷凍蔬菜/綠花菜,88,36814613,TRUE,2022/08/27,FALSE,1.15E+14,5,"煮起來好吃~CP值高,非常方便^n總之不出門時可以料理??~讚讚~",['1kg/包']
9284,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,2606532,TRUE,2022/03/06,FALSE,9.99E+13,5,第二次回購 寄貨迅速 冷凍庫塞滿滿了，先清第一次庫存，再品嚐第二次購買的 感謝,['冰烤番薯 1kg/包']
9285,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,2606532,TRUE,2022/02/17,FALSE,9.83E+13,5,收到貨了喔 商品無誤 還沒吃 好吃有機會一定會再回購 貼心廠商還送蔥 口罩 祝你虎年 虎你旺,['冰烤番薯 1kg/包']
9286,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,41985431,TRUE,2022/10/05,FALSE,1.18E+14,5,口味:還沒享用^n品質:還沒啟動^n場合:？^n^n第一次購買，剛收到還沒品嚐，很期待，我們是地瓜愛好者，趁優惠來採購品嚐，希望成為長期買家，也希望買家佛心，常推出優惠，讓我們更愛買！,['冰烤番薯 1kg/包']
9287,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,128523103,TRUE,2021/10/07,FALSE,8.71E+13,5,無意中新發現這?棒的賣場 商品品項非常多選擇 份量也不會太大 很適合小家庭 又可冷凍超取 非常方便 下次一定繼續回購支持,['冰烤番薯 1kg/包']
9288,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,22986192,TRUE,2022/11/03,FALSE,1.18E+14,5,火箭般的出貨速度.超棒的商品品質.包裝仔細小心.價格合理優惠.五星級的超好賣家.值得一再回購.吃完.用完會再回購的.賣家好溝通.商品方便簡單好吃??,['冰烤番薯 500g/包 (約5~10條)']
9289,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,9623434,TRUE,2022/10/01,FALSE,1.18E+14,5,口味:ok^n品質:ok^n場合:ok^n^n包裝完整，寄送速度很快，購買過程愉悅，下次若還有需要，會在回購！感謝~^n^n希望產品不要讓人太失望！,['冰烤番薯 1kg/包']
9290,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,2554796,TRUE,2022/02/26,FALSE,9.94E+13,5,一開始找了很久，看了很多家，一直找不到喜歡的，後來一直找一直看，看大家的評論，終於讓我找到我心滿意足得商品，拍下的時候，還有問客服一些問題，他們回覆也是非常快，拍下沒多久當天就幫我發出了，物流速度非常快速，收到貨的後，立馬拆開，真是非常的好阿！下次一定會回購的！,['冰烤番薯 1kg/包']
9291,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,20266506,TRUE,2022/02/22,FALSE,9.85E+13,5,賣家出貨速度超快！滿799元就可以冷凍超取真的超佛心！地瓜是第一次購買，還沒吃過，但依照我的經驗，冰烤地瓜退冰直接吃，或是去皮做地瓜沙拉都很讚！私心推薦它們家的去骨雞腿（已經購買超過50隻了）沒有腥味，獨立包裝很方便！,['冰烤番薯 1kg/包']
9292,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,41169633,TRUE,2022/06/02,FALSE,1.07E+14,4,出貨快速，商品的品質優，是上班族回家準備晚餐的好幫手，美中不足的是，為何冷凍食品沒用保麗龍盒包裝上，用紙箱裝，下班回家全退冰了,['冰烤番薯 500g/包 (約5~10條)']
9293,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,3872840,TRUE,2020/11/19,FALSE,5.92E+13,5,這次在蝦皮下單了生鮮食品(烤番薯) 冷凍的魚肉跟蔬菜 每片都包裝得很好 運送的過程也冷凍的很優良.感謝賣家的用心 還有溫馨小提醒 下次有需要購買生鮮食品 會再回購! 推薦給大家 謝謝,['冰烤番薯 500g/包 (約5~10條)']
9294,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,16704479,TRUE,2021/05/26,FALSE,7.49E+13,5,因受到疫情影響，出貨速度比較慢，包裝的很良好，產品品質看起來還不錯，因為價格便宜，尺寸都不大，但是cp值還是高。,['冰烤番薯 200g/包 (約2~4條)']
9295,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,4050211,TRUE,2022/11/23,FALSE,1.22E+14,5,包裝完善、寄貨速度快，而且有活動時可以買到很優惠，想補貨就先到這賣場看看??,['冰烤番薯 300g/包']
9296,7611043210,147945250,【大江生鮮】台農57號 冰烤番薯！冰心地瓜/冷凍地瓜/烤地瓜/冰心番薯/栗香地瓜/炭烤地瓜/QQ番薯/番薯/紅薯紫薯,142,35999114,TRUE,2022/10/28,FALSE,1.20E+14,5,"場合:日常^n口味:佳^n品質:甜^n^n商品包裝完整,數量正確,因小個拿出退冰很快,食用上很方便,很甜Q",['冰烤番薯 500g/包 (約5~10條)']
