label,shopid,
3743,4735225138,['']
3744,4735225138,['']
3745,4735225138,['']
3746,4735225138,['']
3747,4735225138,[None]
3748,4735225138,['']
3749,4735225138,['']
3750,13449981545,['']
3751,13449981545,['']
3752,13449981545,['']
3753,13449981545,['']
3754,13449981545,['']
3755,13449981545,['']
3756,13449981545,['']
3757,13449981545,['']
3758,13449981545,['']
3759,13449981545,['']
3760,13449981545,['']
3761,13449981545,['']
3762,13449981545,['']
3763,13449981545,['']
3764,13449981545,['']
3765,13449981545,['']
3766,13449981545,['']
3767,13449981545,['']
3768,13449981545,['']
3769,13449981545,['']
3770,13449981545,['']
3771,13449981545,['']
3772,13449981545,['']
3773,13449981545,['']
3774,13449981545,['']
3775,13449981545,['']
3776,13449981545,['']
3777,13449981545,['']
3778,10025258698,['']
3779,10025258698,['']
3780,10025258698,['']
3781,10025258698,['']
3782,10025258698,['']
3783,10025258698,['']
3784,10025258698,['']
3785,10025258698,['']
3786,10025258698,['']
3787,10025258698,['']
3788,10025258698,['']
3789,10025258698,['']
3790,10025258698,['']
3791,10025258698,['']
3792,10025258698,['']
3793,10025258698,['']
3794,10025258698,['']
3795,10025258698,['']
3796,10025258698,['']
3797,10025258698,['']
3798,10025258698,['']
3799,10025258698,['']
3800,10025258698,['']
3801,10025258698,['']
3802,10025258698,['']
3803,10025258698,['']
3804,6734447080,['']
3805,6734447080,['']
3806,6734447080,['']
3807,6734447080,['']
3808,6734447080,[None]
3809,6734447080,['']
3810,6734447080,['']
3811,6734447080,['']
3812,6734447080,['']
3813,6734447080,['']
3814,6734447080,['']
3815,6734447080,['']
3816,6734447080,['']
3817,6734447080,['']
3818,6734447080,[None]
3819,6734447080,['']
3820,6734447080,['']
3821,6734447080,['']
3822,11411126092,['']
3823,11411126092,['']
3824,11411126092,['']
3825,11411126092,['']
3826,11411126092,['']
3827,11411126092,['']
3828,11411126092,['']
3829,7836147508,[None]
3830,7836147508,['']
3831,7836147508,['']
3832,7836147508,['']
3833,7692166792,['']
3834,7692166792,['']
3835,7692166792,['']
3836,7692166792,['']
3837,7692166792,['']
3838,7692166792,['']
3839,5918715530,[None]
3840,5918715530,[None]
3841,5918715530,[None]
3842,5918715530,['']
3843,5134588146,[None]
3844,5134588146,['']
3845,5134588146,['']
3846,5134588146,['']
3847,5134588146,['']
3848,4734926722,[None]
3849,4734926722,['']
3850,4734926722,['']
3851,4734926722,['']
3852,3818152385,['']
3853,3818152385,['']
3854,3818152385,['']
3855,3818152385,['']
3856,3818152385,['']
3857,3818152385,['']
3858,3818152385,['']
3859,3818152385,['']
3860,3818152385,['']
3861,3818152385,['']
3862,3777663081,['']
3863,3777663081,['']
3864,3777663081,['']
3865,3777663081,['']
3866,3777663081,['']
3867,3777663081,['']
3868,3777663081,['']
3869,3777663081,['']
3870,3777663081,['']
3871,3617659100,['']
3872,3617659100,['']
3873,3617659100,[None]
3874,3617659100,[None]
3875,3236309659,['']
3876,3236309659,['']
3877,3236309659,['']
3878,3236309659,['']
3879,3236309659,['']
3880,3236309659,['']
3881,3236309659,['']
3882,3236309659,['']
3883,3236309659,['']
3884,5123461756,['']
3885,5123461756,['']
3886,5123461756,['']
3887,5123461756,[None]
3888,5123461756,['']
3889,5123461756,['']
3890,5123461756,['']
3891,4912036027,['']
3892,4912036027,['']
3893,4912036027,['']
3894,4912036027,['']
3895,4912036027,['']
3896,5017664084,[None]
3897,5017664084,[None]
3898,5017664084,[None]
3899,5017664084,['']
3900,3122825023,[None]
3901,3122825023,['']
3902,3122825023,[None]
3903,3122825023,[None]
3904,3122825023,[None]
3905,8201882199,['']
3906,8201882199,['']
3907,8201882199,['']
3908,8201882199,['']
3909,8201882199,['']
3910,8201882199,['']
3911,8201882199,['']
3912,8201882199,['']
3913,8201882199,['']
3914,8201882199,['']
3915,3236311221,['']
3916,3236311221,['']
3917,3236311221,['']
3918,3236311221,['']
3919,3236311221,['']
3920,3236311221,['']
3921,3236311221,['']
3922,3236311221,['']
3923,3236311221,['']
3924,3236311221,['']
3925,3236311221,['']
3926,6011983263,['']
3927,6011983263,['']
3928,6011983263,['']
3929,6011983263,['']
3930,6011983263,['']
3931,6011983263,['']
3932,6011983263,['']
3933,6011983263,['']
3934,4135344527,['']
3935,4135344527,['']
3936,4135344527,['']
3937,4135344527,['']
3938,4135344527,['']
3939,4135344527,['']
3940,13110917526,['青花菜']
3941,13110917526,['青花菜']
3942,13110917526,['青花菜']
3943,13110917526,['青花菜']
3944,13110917526,['青花菜']
3945,13110917526,['青花菜']
3946,13110917526,['青花菜']
3947,13110917526,['青花菜']
3948,13110917526,['青花菜']
3949,13110917526,['青花菜']
3950,13110917526,['青花菜']
3951,13110917526,['青花菜']
3952,13110917526,['青花菜']
3953,13110917526,['青花菜']
3954,13110917526,['青花菜']
3955,13110917526,['青花菜']
3956,13110917526,['青花菜']
3957,13110917526,['青花菜']
3958,13110917526,['青花菜']
3959,13110917526,['青花菜']
3960,13110917526,['青花菜']
3961,13110917526,['青花菜']
3962,13110917526,['青花菜']
3963,13110917526,['青花菜']
3964,13110917526,['青花菜']
3965,13110917526,['青花菜']
3966,13110917526,['青花菜']
3967,13110917526,['青花菜']
3968,13110917526,['青花菜']
3969,13110917526,['青花菜']
3970,13110917526,['青花菜']
3971,13110917526,['青花菜']
3972,13110917526,['青花菜']
3973,13110917526,['青花菜']
3974,13110917526,['青花菜']
3975,13110917526,['青花菜']
3976,13110917526,['青花菜']
3977,13110917526,['青花菜']
3978,13110917526,['青花菜']
3979,13110917526,['青花菜']
3980,13110917526,['青花菜']
3981,13110917526,['青花菜']
3982,13110917526,['青花菜']
3983,13110917526,['青花菜']
3984,13110917526,['青花菜']
3985,13110917526,['青花菜']
3986,13110917526,['青花菜']
3987,13110917526,['青花菜']
3988,13110917526,['青花菜']
3989,13110917526,['青花菜']
3990,13910895102,['小黃瓜']
3991,13910895102,['小黃瓜']
3992,13910895102,['小黃瓜']
3993,13910895102,['小黃瓜']
3994,13910895102,['小黃瓜']
3995,13910895102,['小黃瓜']
3996,13910895102,['小黃瓜']
3997,13910895102,['小黃瓜']
3998,13910895102,['小黃瓜']
3999,13910895102,['小黃瓜']
4000,13910895102,['小黃瓜']
4001,13910895102,['小黃瓜']
4002,13910895102,['小黃瓜']
4003,13910895102,['小黃瓜']
4004,13910895102,['小黃瓜']
4005,13910895102,['小黃瓜']
4006,13910895102,['小黃瓜']
4007,13910895102,['小黃瓜']
4008,13910895102,['小黃瓜']
4009,13910895102,['小黃瓜']
4010,13910895102,['小黃瓜']
4011,13910895102,['小黃瓜']
4012,13910895102,['小黃瓜']
4013,13910895102,['小黃瓜']
4014,13910895102,['小黃瓜']
4015,13910895102,['小黃瓜']
4016,13910895102,['小黃瓜']
4017,13910895102,['小黃瓜']
4018,13910895102,['小黃瓜']
4019,13910895102,['小黃瓜']
4020,13910895102,['小黃瓜']
4021,13910895102,['小黃瓜']
4022,13910895102,['小黃瓜']
4023,13910895102,['小黃瓜']
4024,13910895102,['小黃瓜']
4025,13910895102,['小黃瓜']
4026,13910895102,['小黃瓜']
4027,13910895102,['小黃瓜']
4028,13910895102,['小黃瓜']
4029,13910895102,['小黃瓜']
4030,13910895102,['小黃瓜']
4031,13910895102,['小黃瓜']
4032,13910895102,['小黃瓜']
4033,13910895102,['小黃瓜']
4034,13910895102,['小黃瓜']
4035,13910895102,['小黃瓜']
4036,13910895102,['小黃瓜']
4037,13910895102,['小黃瓜']
4038,13910895102,['小黃瓜']
4039,13910895102,['小黃瓜']
4040,10949371570,['牛心蕃茄']
4041,10949371570,['牛心蕃茄']
4042,10949371570,['牛心蕃茄']
4043,10949371570,['牛心蕃茄']
4044,10949371570,['牛心蕃茄']
4045,10949371570,['牛心蕃茄']
4046,10949371570,['牛心蕃茄']
4047,10949371570,['牛心蕃茄']
4048,10949371570,['牛心蕃茄']
4049,10949371570,['牛心蕃茄']
4050,10949371570,['牛心蕃茄']
4051,10949371570,['牛心蕃茄']
4052,10949371570,['牛心蕃茄']
4053,10949371570,['牛心蕃茄']
4054,10949371570,['牛心蕃茄']
4055,10949371570,['牛心蕃茄']
4056,10949371570,['牛心蕃茄']
4057,10949371570,['牛心蕃茄']
4058,10949371570,['牛心蕃茄']
4059,10949371570,['牛心蕃茄']
4060,10949371570,['牛心蕃茄']
4061,10949371570,['牛心蕃茄']
4062,10949371570,['牛心蕃茄']
4063,10949371570,['牛心蕃茄']
4064,10949371570,['牛心蕃茄']
4065,10949371570,['牛心蕃茄']
4066,10949371570,['牛心蕃茄']
4067,10949371570,['牛心蕃茄']
4068,10949371570,['牛心蕃茄']
4069,10949371570,['牛心蕃茄']
4070,10949371570,['牛心蕃茄']
4071,10949371570,['牛心蕃茄']
4072,10949371570,['牛心蕃茄']
4073,10949371570,['牛心蕃茄']
4074,10949371570,['牛心蕃茄']
4075,10949371570,['牛心蕃茄']
4076,10949371570,['牛心蕃茄']
4077,10949371570,['牛心蕃茄']
4078,10949371570,['牛心蕃茄']
4079,10949371570,['牛心蕃茄']
4080,10949371570,['牛心蕃茄']
4081,10949371570,['牛心蕃茄']
4082,10949371570,['牛心蕃茄']
4083,10949371570,['牛心蕃茄']
4084,10949371570,['牛心蕃茄']
4085,10949371570,['牛心蕃茄']
4086,10949371570,['牛心蕃茄']
4087,10949371570,['牛心蕃茄']
4088,10949371570,['牛心蕃茄']
4089,10949371570,['牛心蕃茄']
4090,12910935056,['茄子']
4091,12910935056,['茄子']
4092,12910935056,['茄子']
4093,12910935056,['茄子']
4094,12910935056,['茄子']
4095,12910935056,['茄子']
4096,12910935056,['茄子']
4097,12910935056,['茄子']
4098,12910935056,['茄子']
4099,12910935056,['茄子']
4100,12910935056,['茄子']
4101,12910935056,['茄子']
4102,12910935056,['茄子']
4103,12910935056,['茄子']
4104,12910935056,['茄子']
4105,12910935056,['茄子']
4106,12910935056,['茄子']
4107,12910935056,['茄子']
4108,12910935056,['茄子']
4109,12910935056,['茄子']
4110,12910935056,['茄子']
4111,12910935056,['茄子']
4112,12910935056,['茄子']
4113,12910935056,['茄子']
4114,12910935056,['茄子']
4115,12910935056,['茄子']
4116,12910935056,['茄子']
4117,12910935056,['茄子']
4118,12910935056,['茄子']
4119,12910935056,['茄子']
4120,12910935056,['茄子']
4121,12910935056,['茄子']
4122,11049366564,['絲瓜']
4123,11049366564,['絲瓜']
4124,11049366564,['絲瓜']
4125,11049366564,['絲瓜']
4126,11049366564,['絲瓜']
4127,11049366564,['絲瓜']
4128,11049366564,['絲瓜']
4129,11049366564,['絲瓜']
4130,11049366564,['絲瓜']
4131,11049366564,['絲瓜']
4132,11049366564,['絲瓜']
4133,11049366564,['絲瓜']
4134,11049366564,['絲瓜']
4135,11049366564,['絲瓜']
4136,11049366564,['絲瓜']
4137,11049366564,['絲瓜']
4138,11049366564,['絲瓜']
4139,11049366564,['絲瓜']
4140,11049366564,['絲瓜']
4141,11049366564,['絲瓜']
4142,11049366564,['絲瓜']
4143,11049366564,['絲瓜']
4144,11049366564,['絲瓜']
4145,11049366564,['絲瓜']
4146,11049366564,['絲瓜']
4147,11049366564,['絲瓜']
4148,11049366564,['絲瓜']
4149,11049366564,['絲瓜']
4150,11049366564,['絲瓜']
4151,11049366564,['絲瓜']
4152,11049366564,['絲瓜']
4153,11049366564,['絲瓜']
4154,11049366564,['絲瓜']
4155,11049366564,['絲瓜']
4156,11049366564,['絲瓜']
4157,11049366564,['絲瓜']
4158,11049366564,['絲瓜']
4159,11049366564,['絲瓜']
4160,10549453962,['嚴選冬瓜']
4161,10549453962,['嚴選冬瓜']
4162,10549453962,['嚴選冬瓜']
4163,10549453962,['嚴選冬瓜']
4164,10549453962,['嚴選冬瓜']
4165,10549453962,['嚴選冬瓜']
4166,10549453962,['嚴選冬瓜']
4167,10549453962,['嚴選冬瓜']
4168,10549453962,['嚴選冬瓜']
4169,10549453962,['嚴選冬瓜']
4170,10549453962,['嚴選冬瓜']
4171,10549453962,['嚴選冬瓜']
4172,10549453962,['嚴選冬瓜']
4173,10549453962,['嚴選冬瓜']
4174,10549453962,['嚴選冬瓜']
4175,10549453962,['嚴選冬瓜']
4176,10549453962,['嚴選冬瓜']
4177,10549453962,['嚴選冬瓜']
4178,10549453962,['嚴選冬瓜']
4179,10549453962,['嚴選冬瓜']
4180,10549453962,['嚴選冬瓜']
4181,10549453962,['嚴選冬瓜']
4182,10549453962,['嚴選冬瓜']
4183,10549453962,['嚴選冬瓜']
4184,10549453962,['嚴選冬瓜']
4185,10549453962,['嚴選冬瓜']
4186,10549453962,['嚴選冬瓜']
4187,10549453962,['嚴選冬瓜']
4188,10549453962,['嚴選冬瓜']
4189,10549453962,['嚴選冬瓜']
4190,10549453962,['嚴選冬瓜']
4191,10549453962,['嚴選冬瓜']
4192,10549453962,['嚴選冬瓜']
4193,10549453962,['嚴選冬瓜']
4194,10549453962,['嚴選冬瓜']
4195,10549371595,['扁蒲']
4196,10549371595,['扁蒲']
4197,10549371595,['扁蒲']
4198,10549371595,['扁蒲']
4199,10549371595,['扁蒲']
4200,10549371595,['扁蒲']
4201,10549371595,['扁蒲']
4202,10549371595,['扁蒲']
4203,10549371595,['扁蒲']
4204,10549371595,['扁蒲']
4205,10549371595,['扁蒲']
4206,10549371595,['扁蒲']
4207,10549371595,['扁蒲']
4208,10549371595,['扁蒲']
4209,10549371595,['扁蒲']
4210,10549371595,['扁蒲']
4211,10549371595,['扁蒲']
4212,10549371595,['扁蒲']
4213,10549371595,['扁蒲']
4214,12210769337,['櫛瓜']
4215,12210769337,['櫛瓜']
4216,12210769337,['櫛瓜']
4217,12210769337,['櫛瓜']
4218,12210769337,['櫛瓜']
4219,12210769337,['櫛瓜']
4220,12210769337,['櫛瓜']
4221,12210769337,['櫛瓜']
4222,12210769337,['櫛瓜']
4223,12210769337,['櫛瓜']
4224,12210769337,['櫛瓜']
4225,12210769337,['櫛瓜']
4226,12210769337,['櫛瓜']
4227,12210769337,['櫛瓜']
4228,12210769337,['櫛瓜']
4229,12210769337,['櫛瓜']
4230,12210769337,['櫛瓜']
4231,12210769337,['櫛瓜']
4232,12210769337,['櫛瓜']
4233,12210769337,['櫛瓜']
4234,12210769337,['櫛瓜']
4235,12210769337,['櫛瓜']
4236,12210769337,['櫛瓜']
4237,13010917603,['敏豆(四季豆)']
4238,13010917603,['敏豆(四季豆)']
4239,13010917603,['敏豆(四季豆)']
4240,13010917603,['敏豆(四季豆)']
4241,13010917603,['敏豆(四季豆)']
4242,13010917603,['敏豆(四季豆)']
4243,13010917603,['敏豆(四季豆)']
4244,13010917603,['敏豆(四季豆)']
4245,13010917603,['敏豆(四季豆)']
4246,13010917603,['敏豆(四季豆)']
4247,13010917603,['敏豆(四季豆)']
4248,13010917603,['敏豆(四季豆)']
4249,13010917603,['敏豆(四季豆)']
4250,13010917603,['敏豆(四季豆)']
4251,13010917603,['敏豆(四季豆)']
4252,13010917603,['敏豆(四季豆)']
4253,13010917603,['敏豆(四季豆)']
4254,13010917603,['敏豆(四季豆)']
4255,13010917603,['敏豆(四季豆)']
4256,13010917603,['敏豆(四季豆)']
4257,13010917603,['敏豆(四季豆)']
4258,13010917603,['敏豆(四季豆)']
4259,13010917603,['敏豆(四季豆)']
4260,13010917603,['敏豆(四季豆)']
4261,13010917603,['敏豆(四季豆)']
4262,13010917603,['敏豆(四季豆)']
4263,13010917603,['敏豆(四季豆)']
4264,13010917603,['敏豆(四季豆)']
4265,13010917603,['敏豆(四季豆)']
4266,13010917603,['敏豆(四季豆)']
4267,13010917603,['敏豆(四季豆)']
4268,13010917603,['敏豆(四季豆)']
4269,13010917603,['敏豆(四季豆)']
4270,13010917603,['敏豆(四季豆)']
4271,13010917603,['敏豆(四季豆)']
4272,13010917603,['敏豆(四季豆)']
4273,13010917603,['敏豆(四季豆)']
4274,13010917603,['敏豆(四季豆)']
4275,13010917603,['敏豆(四季豆)']
4276,13010917603,['敏豆(四季豆)']
4277,13010917603,['敏豆(四季豆)']
4278,13010917603,['敏豆(四季豆)']
4279,13010917603,['敏豆(四季豆)']
4280,13010917603,['敏豆(四季豆)']
4281,13010917603,['敏豆(四季豆)']
4282,13010917603,['敏豆(四季豆)']
4283,13010917603,['敏豆(四季豆)']
4284,13010917603,['敏豆(四季豆)']
4285,13010917603,['敏豆(四季豆)']
4286,13010917603,['敏豆(四季豆)']
4287,10249376154,['南瓜']
4288,10249376154,['南瓜']
4289,10249376154,['南瓜']
4290,10249376154,['南瓜']
4291,10249376154,['南瓜']
4292,10249376154,['南瓜']
4293,10249376154,['南瓜']
4294,10249376154,['南瓜']
4295,10249376154,['南瓜']
4296,10249376154,['南瓜']
4297,10249376154,['南瓜']
4298,10249376154,['南瓜']
4299,10249376154,['南瓜']
4300,10249376154,['南瓜']
4301,10249376154,['南瓜']
4302,10249376154,['南瓜']
4303,10249376154,['南瓜']
4304,10249376154,['南瓜']
4305,10249376154,['南瓜']
4306,10249376154,['南瓜']
4307,10249376154,['南瓜']
4308,10249376154,['南瓜']
4309,10249376154,['南瓜']
4310,10249376154,['南瓜']
4311,10249376154,['南瓜']
4312,10249376154,['南瓜']
4313,10249376154,['南瓜']
4314,10249376154,['南瓜']
4315,10249376154,['南瓜']
4316,10249376154,['南瓜']
4317,10249376154,['南瓜']
4318,10249376154,['南瓜']
4319,10249376154,['南瓜']
4320,10249376154,['南瓜']
4321,10249376154,['南瓜']
4322,10249376154,['南瓜']
4323,10249376154,['南瓜']
4324,10249376154,['南瓜']
4325,10249376154,['南瓜']
4326,10249376154,['南瓜']
4327,12710917505,['青椒']
4328,12710917505,['青椒']
4329,12710917505,['青椒']
4330,12710917505,['青椒']
4331,12710917505,['青椒']
4332,12710917505,['青椒']
4333,12710917505,['青椒']
4334,12710917505,['青椒']
4335,12710917505,['青椒']
4336,12710917505,['青椒']
4337,12710917505,['青椒']
4338,12710917505,['青椒']
4339,12710917505,['青椒']
4340,12710917505,['青椒']
4341,12710917505,['青椒']
4342,12710917505,['青椒']
4343,12710917505,['青椒']
4344,12710917505,['青椒']
4345,12710917505,['青椒']
4346,12710917505,['青椒']
4347,12710917505,['青椒']
4348,12710917505,['青椒']
4349,12710917505,['青椒']
4350,12710917505,['青椒']
4351,12710917505,['青椒']
4352,12710917505,['青椒']
4353,12710917505,['青椒']
4354,12710917505,['青椒']
4355,12710917505,['青椒']
4356,12710917505,['青椒']
4357,12710917505,['青椒']
4358,12710917505,['青椒']
4359,11649448007,['黑柿番茄']
4360,11649448007,['黑柿番茄']
4361,11649448007,['黑柿番茄']
4362,11649448007,['黑柿番茄']
4363,11649448007,['黑柿番茄']
4364,11649448007,['黑柿番茄']
4365,11649448007,['黑柿番茄']
4366,11649448007,['黑柿番茄']
4367,11649448007,['黑柿番茄']
4368,11649448007,['黑柿番茄']
4369,11649448007,['黑柿番茄']
4370,11649448007,['黑柿番茄']
4371,11649448007,['黑柿番茄']
4372,11649448007,['黑柿番茄']
4373,11649448007,['黑柿番茄']
4374,11649448007,['黑柿番茄']
4375,11649448007,['黑柿番茄']
4376,11649448007,['黑柿番茄']
4377,11649448007,['黑柿番茄']
4378,11649448007,['黑柿番茄']
4379,11649448007,['黑柿番茄']
4380,11649448007,['黑柿番茄']
4381,11649448007,['黑柿番茄']
4382,11649448007,['黑柿番茄']
4383,11649448007,['黑柿番茄']
4384,11649448007,['黑柿番茄']
4385,11649448007,['黑柿番茄']
4386,11649448007,['黑柿番茄']
4387,11649448007,['黑柿番茄']
4388,11649448007,['黑柿番茄']
4389,11649448007,['黑柿番茄']
4390,11649448007,['黑柿番茄']
4391,11649448007,['黑柿番茄']
4392,11649448007,['黑柿番茄']
4393,11649448007,['黑柿番茄']
4394,11649448007,['黑柿番茄']
4395,11649448007,['黑柿番茄']
4396,11649448007,['黑柿番茄']
4397,11649448007,['黑柿番茄']
4398,11649448007,['黑柿番茄']
4399,11649448007,['黑柿番茄']
4400,13410809326,['嚴選水果絲瓜']
4401,13410809326,['嚴選水果絲瓜']
4402,13410809326,['嚴選水果絲瓜']
4403,13410809326,['嚴選水果絲瓜']
4404,13410809326,['嚴選水果絲瓜']
4405,13410809326,['嚴選水果絲瓜']
4406,13410809326,['嚴選水果絲瓜']
4407,13410809326,['嚴選水果絲瓜']
4408,13410809326,['嚴選水果絲瓜']
4409,13410809326,['嚴選水果絲瓜']
4410,13410809326,['嚴選水果絲瓜']
4411,13410809326,['嚴選水果絲瓜']
4412,13410809326,['嚴選水果絲瓜']
4413,11749366430,['彩色甜椒']
4414,11749366430,['彩色甜椒']
4415,11749366430,['彩色甜椒']
4416,11749366430,['彩色甜椒']
4417,11749366430,['彩色甜椒']
4418,11749366430,['彩色甜椒']
4419,11749366430,['彩色甜椒']
4420,11749366430,['彩色甜椒']
4421,11749366430,['彩色甜椒']
4422,11749366430,['彩色甜椒']
4423,11749366430,['彩色甜椒']
4424,11749366430,['彩色甜椒']
4425,11749366430,['彩色甜椒']
4426,11749366430,['彩色甜椒']
4427,11749366430,['彩色甜椒']
4428,11749366430,['彩色甜椒']
4429,11749366430,['彩色甜椒']
4430,11749366430,['彩色甜椒']
4431,12810823946,['糯米辣椒']
4432,12810823946,['糯米辣椒']
4433,12810823946,['糯米辣椒']
4434,12810823946,['糯米辣椒']
4435,12810823946,['糯米辣椒']
4436,12810823946,['糯米辣椒']
4437,12810823946,['糯米辣椒']
4438,12810823946,['糯米辣椒']
4439,12810823946,['糯米辣椒']
4440,12810823946,['糯米辣椒']
4441,12810823946,['糯米辣椒']
4442,12810823946,['糯米辣椒']
4443,12810823946,['糯米辣椒']
4444,12810823946,['糯米辣椒']
4445,11349459275,['大黃瓜']
4446,11349459275,['大黃瓜']
4447,11349459275,['大黃瓜']
4448,11349459275,['大黃瓜']
4449,11349459275,['大黃瓜']
4450,11349459275,['大黃瓜']
4451,11349459275,['大黃瓜']
4452,11349459275,['大黃瓜']
4453,11349459275,['大黃瓜']
4454,11349459275,['大黃瓜']
4455,11349459275,['大黃瓜']
4456,11349459275,['大黃瓜']
4457,11349459275,['大黃瓜']
4458,11349459275,['大黃瓜']
4459,11349459275,['大黃瓜']
4460,11349459275,['大黃瓜']
4461,11349459275,['大黃瓜']
4462,11349459275,['大黃瓜']
4463,12910917605,['小紅辣椒']
4464,12910917605,['小紅辣椒']
4465,12910917605,['小紅辣椒']
4466,12910917605,['小紅辣椒']
4467,12910917605,['小紅辣椒']
4468,12910917605,['小紅辣椒']
4469,12910917605,['小紅辣椒']
4470,12910917605,['小紅辣椒']
4471,12910917605,['小紅辣椒']
4472,12910917605,['小紅辣椒']
4473,12910917605,['小紅辣椒']
4474,12910917605,['小紅辣椒']
4475,13910910520,['大紅辣椒']
4476,13910910520,['大紅辣椒']
4477,13910910520,['大紅辣椒']
4478,13910910520,['大紅辣椒']
4479,13910910520,['大紅辣椒']
4480,10449376089,['嚴選青辣椒']
4481,10449376089,['嚴選青辣椒']
4482,10449376089,['嚴選青辣椒']
4483,10449376089,['嚴選青辣椒']
4484,10449376089,['嚴選青辣椒']
4485,10449376089,['嚴選青辣椒']
4486,14354015,
4487,14354015,
4488,14354015,
4489,14354015,
4490,14354015,
4491,14354015,
4492,14354015,
4493,14354015,
4494,14354015,
4495,14354015,
4496,14354015,
4497,14354015,
4498,14354015,
4499,14354015,
4500,14354015,
4501,14354015,
4502,14354015,
4503,14354015,
4504,14354015,
4505,14354015,
4506,14354015,
4507,14354015,
4508,14354015,
4509,14354015,
4510,14354015,
4511,14354015,
4512,14354015,
4513,14354015,
4514,14354015,
4515,14354015,
4516,14354015,
4517,14354015,
4518,14354015,
4519,14354015,
4520,14354015,
4521,14354015,
4522,14354015,
4523,14354015,
4524,14354015,
4525,14354015,
4526,14354015,
4527,14354015,
4528,14354015,
4529,14354015,
4530,14354015,
4531,14354015,
4532,14354015,
4533,14354015,
4534,14354015,
4535,14354015,
4536,14354015,
4537,14354015,
4538,14354015,
4539,14354015,
4540,14354015,
4541,14354015,
4542,14354015,
4543,14354015,
4544,14354015,
4545,14354015,
4546,14354015,
4547,14354015,
4548,14354015,
4549,14354015,
4550,14354015,
4551,14354015,
4552,14354015,
4553,14354015,
4554,14354015,
4555,14354015,
4556,14354015,
4557,14354015,
4558,14354015,
4559,14354015,
4560,14354015,
4561,14354015,
4562,14354015,
4563,14354015,
4564,14354015,
4565,14354015,
4566,14354015,
4567,14354015,
4568,14354015,
4569,14354015,
4570,14354015,
4571,14354015,
4572,14354015,
4573,14354015,
4574,14354015,
4575,14354015,
4576,14354015,
4577,14354015,
4578,14354015,
4579,14354015,
4580,14354015,
4581,14354015,
4582,14354015,
4583,14354015,
4584,14354015,
4585,14354015,
4586,14354015,
4587,14354015,
4588,14354015,
4589,14354015,
4590,14354015,
4591,14354015,
4592,14354015,
4593,14354015,
4594,14354015,
4595,14354015,
4596,14354015,
4597,14354015,
4598,14354015,
4599,14354015,
4600,14354015,
4601,14354015,
4602,14354015,
4603,14354015,
4604,14354015,
4605,14354015,
4606,14354015,
4607,14354015,
4608,14354015,
4609,14354015,
4610,14354015,
4611,14354015,
4612,14354015,
4613,14354015,
4614,14354015,
4615,14354015,
4616,14354015,
4617,14354015,
4618,14354015,
4619,14354015,
4620,14354015,
4621,14354015,
4622,14354015,
4623,14354015,
4624,14354015,
4625,14354015,
4626,14354015,
4627,14354015,
4628,14354015,
4629,14354015,
4630,14354015,
4631,14354015,
4632,14354015,
4633,14354015,
4634,14354015,
4635,14354015,
4636,14354015,
4637,14354015,
4638,14354015,
4639,14354015,
4640,14354015,
4641,14354015,
4642,14354015,
4643,14354015,
4644,14354015,
4645,14354015,
4646,14354015,
4647,14354015,
4648,14354015,
4649,14354015,
4650,14354015,
4651,14354015,
4652,14354015,
4653,14354015,
4654,14354015,
4655,14354015,
4656,14354015,
4657,14354015,
4658,14354015,
4659,14354015,
4660,14354015,
4661,14354015,
4662,14354015,
4663,14354015,
4664,14354015,
4665,14354015,
4666,14354015,
4667,14354015,
4668,14354015,
4669,14354015,
4670,14354015,
4671,14354015,
4672,14354015,
4673,14354015,
4674,14354015,
4675,14354015,
4676,14354015,
4677,14354015,
4678,14354015,
4679,14354015,
4680,14354015,
4681,14354015,
4682,14354015,
4683,14354015,
4684,14354015,
4685,14354015,
4686,14354015,
4687,14354015,
4688,14354015,
4689,14354015,
4690,14354015,
4691,14354015,
4692,14354015,
4693,14354015,
4694,14354015,
4695,14354015,
4696,14354015,
4697,14354015,
4698,14354015,
4699,14354015,
4700,14354015,
4701,14354015,
4702,14354015,
4703,14354015,
4704,14354015,
4705,14354015,
4706,14354015,
4707,14354015,
4708,14354015,
4709,14354015,
4710,14354015,
4711,14354015,
4712,14354015,
4713,14354015,
4714,14354015,
4715,14354015,
4716,14354015,
4717,14354015,
4718,14354015,
4719,14354015,
4720,14354015,
4721,14354015,
4722,14354015,
4723,14354015,
4724,14354015,
4725,14354015,
4726,14354015,
4727,14354015,
4728,14354015,
4729,14354015,
4730,14354015,
4731,14354015,
4732,14354015,
4733,14354015,
4734,14354015,
4735,14354015,
4736,14354015,
4737,14354015,
4738,14354015,
4739,14354015,
4740,14354015,
4741,14354015,
4742,14354015,
4743,14354015,
4744,14354015,
4745,14354015,
4746,14354015,
4747,14354015,
4748,14354015,
4749,14354015,
4750,14354015,
4751,14354015,
4752,14354015,
4753,14354015,
4754,14354015,
4755,14354015,
4756,14354015,
4757,14354015,
4758,14354015,
4759,14354015,
4760,14354015,
4761,14354015,
4762,14354015,
4763,14354015,
4764,14354015,
4765,14354015,
4766,14354015,
4767,14354015,
4768,14354015,
4769,14354015,
4770,14354015,
4771,14354015,
4772,14354015,
4773,14354015,
4774,14354015,
4775,14354015,
4776,14354015,
4777,14354015,
4778,14354015,
4779,14354015,
4780,14354015,
4781,14354015,
4782,14354015,
