label,userid
8124,32487716
8125,6277500
8126,74425367
8127,74425367
8128,13090803
8129,203330601
8130,1888268
8131,6803750
8132,514094958
8133,101452304
8134,6937974
8135,12471998
8136,3478801
8137,63614667
8138,11435876
8139,20493152
8140,139480656
8141,4456118
8142,3055075
8143,77136245
8144,45105544
8145,3969760
8146,137608065
8147,74425367
8148,57297413
8149,72207553
8150,101975532
8151,3398528
8152,3398528
8153,20493152
8154,25386946
8155,25386946
8156,25386946
8157,7907857
8158,15722910
8159,20493152
8160,14264816
8161,73520828
8162,261053143
8163,137314
8164,203330601
8165,3150594
8166,2643470
8167,18746358
8168,13870479
8169,184114374
8170,2032772
8171,18829677
8172,3969760
8173,16684766
8174,3051184
8175,54831333
8176,172493230
8177,120292131
8178,9030611
8179,124547769
8180,23065228
8181,10371479
8182,7216683
8183,1591540
8184,27143212
8185,20518301
8186,118328859
8187,74826847
8188,18663620
8189,3353866
8190,8088171
8191,1566891
8192,12019480
8193,57222719
8194,25386946
8195,44089405
8196,72027548
8197,72027548
8198,17136897
8199,6450596
8200,282139498
8201,3398528
8202,5189065
8203,19713707
8204,4068198
8205,67454922
8206,5815940
8207,72501318
8208,7418537
8209,33586394
8210,8978010
8211,2946802
8212,57246622
8213,5701777
8214,2538295
8215,5606268
8216,16803958
8217,7999891
8218,6211413
8219,150948125
8220,3221760
8221,29258865
8222,25178583
8223,33604115
8224,75909580
8225,312870797
8226,17805804
8227,356395884
8228,114929055
8229,3857699
8230,7886697
8231,8526093
8232,2615547
8233,28498838
8234,57246622
8235,36481177
8236,33586394
8237,74235679
8238,57246622
8239,4098709
8240,35869089
8241,40360825
8242,26597568
8243,81110629
8244,346511143
8245,18318681
8246,9013333
8247,86440028
8248,6895417
8249,57246622
8250,287913
8251,7907857
8252,71159552
8253,26694392
8254,62731
8255,86986309
8256,90061161
8257,7883263
8258,7135421
8259,4396476
8260,11389611
8261,4098709
8262,7445626
8263,10810218
8264,4774741
8265,11200182
8266,12368723
8267,8055136
8268,5936338
8269,24187415
8270,152800422
8271,63108888
8272,20493152
8273,48374611
8274,26694392
8275,11102839
8276,169983958
8277,17862077
8278,18346551
8279,17671736
8280,3243942
8281,35494074
8282,11345521
8283,15004732
8284,44278328
8285,12718695
8286,17207586
8287,52025258
8288,9320384
8289,26320396
8290,33385666
8291,10903304
8292,928392
8293,36124481
8294,928392
8295,44526067
8296,4669958
8297,162346501
8298,17309059
8299,4814898
8300,3083123
8301,25386946
8302,25386946
8303,40134014
8304,304781
8305,43091773
8306,137608065
8307,1974192
8308,19713707
8309,26487791
8310,13090803
8311,23966508
8312,7647634
8313,72207553
8314,40134014
8315,2615547
8316,192525342
8317,1486508
8318,166396091
8319,18640596
8320,6115679
8321,15329154
8322,26190591
8323,2514948
8324,6375197
8325,17210586
8326,54143720
8327,6211413
8328,30863991
8329,582281
8330,74243739
8331,75909580
8332,65333958
8333,18590357
8334,63153919
8335,4773847
8336,48374611
8337,4549351
8338,5076878
8339,17386606
8340,14303371
8341,3954242
8342,14962481
8343,67202368
8344,318624767
8345,237203930
8346,164289066
8347,1022902
8348,3055075
8349,101839459
8350,137608065
8351,5489977
8352,169983958
8353,1246033
8354,5815940
8355,22960018
8356,11768597
8357,67454922
8358,230756642
8359,33474390
8360,39246735
8361,57246622
8362,46994513
8363,1996302
8364,17805804
8365,16485263
8366,63153919
8367,63153919
8368,4773847
8369,55905850
8370,82296931
8371,1005425
8372,15883513
8373,6017353
8374,100690953
8375,164289066
8376,8526093
8377,169983958
8378,65447350
8379,18318681
8380,57246622
8381,36498531
8382,57246622
8383,57246622
8384,550148760
8385,4669958
8386,9320176
8387,57246622
8388,13970204
8389,136397571
8390,8526093
8391,15873030
8392,7751154
8393,7751154
8394,15873030
8395,57246622
8396,57246622
8397,13970204
8398,18318681
8399,18318681
8400,5189065
8401,5189065
8402,15256528
8403,11740182
8404,74757803
8405,3055075
8406,230756642
8407,169983958
8408,7490167
8409,7418537
8410,26320396
8411,61417216
8412,12836194
8413,8088171
8414,18829677
8415,2989660
8416,7607366
8417,668598
8418,40431170
8419,61417216
8420,63153919
8421,27105565
8422,40431170
8423,40431170
8424,7682836
8425,40431170
8426,6017353
8427,5582832
8428,44511214
8429,42333470
8430,61417216
8431,6395215
8432,3595433
8433,6395215
8434,346511143
8435,11093365
8436,92893538
8437,3595433
8438,3595433
8439,3595433
8440,3055075
8441,92893538
8442,92893538
8443,6017353
8444,5223167
8445,55041211
8446,6017353
8447,6017353
8448,6017353
8449,55041211
8450,35548837
8451,338218887
8452,2161296
8453,163105487
8454,46962777
8455,61654503
8456,35360154
8457,11937736
8458,4958756
8459,190220255
8460,19947821
8461,229533146
8462,30721962
8463,39246735
8464,5638247
8465,42632746
8466,35205175
8467,259823926
8468,35548837
8469,44526067
8470,44526067
8471,30147636
8472,25649228
8473,17938586
8474,5664262
8475,11543135
8476,76946895
8477,81667276
8478,24098337
8479,535827922
8480,43160160
8481,318624767
8482,3116713
8483,6895417
8484,64310502
8485,8419981
8486,289483
8487,15873030
8488,15873030
8489,8419981
8490,43160160
8491,39172637
8492,39172637
8493,13970204
8494,13970204
8495,67454922
8496,44526067
8497,6017353
8498,237203930
8499,39246735
8500,2530697
8501,2211323
8502,282139498
8503,3398528
8504,5489977
8505,5189065
8506,1246033
8507,67454922
8508,7418537
8509,8088171
8510,124547769
8511,5815940
8512,1005425
8513,57246622
8514,29258865
8515,4003048
8516,57246622
8517,39039113
8518,36481177
8519,1599369
8520,4773847
8521,26000770
8522,55905850
8523,57222719
8524,8248029
8525,48374611
8526,48374611
8527,82296931
8528,5076878
8529,82131724
8530,237203930
8531,10794143
8532,48374611
8533,21652856
8534,26190591
8535,6017353
8536,5373898
8537,4003048
8538,116234332
8539,33385666
8540,2755250
8541,5976168
8542,9141430
8543,42333470
8544,39460234
8545,74184361
8546,164289066
8547,48374611
8548,48374611
8549,3857699
8550,338218887
8551,111500087
8552,2032772
8553,16085624
8554,30669181
8555,15904676
8556,12781287
8557,3281291
8558,15904676
8559,1938605
8560,15356463
8561,1617909
8562,3360814
8563,5529866
8564,35494074
8565,5595276
8566,118198674
8567,22888157
8568,63153919
8569,18226527
8570,80456902
8571,535827922
8572,1542140
8573,16391619
8574,665877578
8575,16391619
8576,9887193
8577,52390688
8578,9887193
8579,13925587
8580,30279130
8581,30279130
8582,1617909
8583,37325090
8584,5122570
8585,5529866
8586,5122570
8587,8094911
8588,8094911
8589,30279130
8590,30279130
8591,52390688
8592,52390688
8593,12136469
8594,58363275
8595,203492297
8596,5529866
8597,3055075
8598,18537533
8599,18537533
8600,100325077
8601,209909238
8602,398491624
8603,3235838
8604,7490167
8605,271544192
8606,17865479
8607,45975864
8608,346511143
8609,3165438
8610,346511143
8611,1022902
8612,10683363
8613,37352311
8614,8018437
8615,5076519
8616,135643110
8617,1242976
8618,21756622
8619,2340102
8620,6648681
8621,5673288
8622,36506760
8623,26724378
8624,89893354
8625,253982029
8626,6454805
8627,241520720
8628,32277273
8629,110108213
8630,282139498
8631,1246033
8632,1246033
8633,4068198
8634,346511143
8635,59863073
8636,47384668
8637,20819251
8638,14187731
8639,346511143
8640,59339789
8641,138221534
8642,226960819
8643,238366598
8644,20280221
8645,6186932
8646,4891293
8647,17546954
8648,16709077
8649,7703326
8650,189705
8651,189705
8652,53805128
8653,3055075
8654,238366598
8655,3913400
8656,67454922
8657,82989807
8658,4891293
8659,63153919
8660,18111519
8661,6017353
8662,787992
8663,164289066
8664,57246622
8665,57246622
8666,59863073
8667,17805804
8668,3967134
8669,4659342
8670,2211323
8671,15256528
8672,11389611
8673,10592697
8674,58656186
8675,2032772
8676,184114374
8677,6937974
8678,2737429
8679,137314
8680,39460234
8681,21903507
8682,35142264
8683,57246622
8684,4849591
8685,6821453
8686,1617909
8687,36481177
8688,18318491
8689,39039113
8690,7693875
8691,4958756
8692,6118858
8693,2618639
8694,23877185
8695,5526412
8696,2805795
8697,26000770
8698,2032772
8699,135291787
8700,13042102
8701,18247744
8702,34090352
8703,40431170
8704,4549351
8705,5041602
8706,2546899
8707,7348856
8708,3967134
8709,8415892
8710,11093365
8711,26190591
8712,6017353
8713,38509530
8714,6017353
8715,3967134
8716,3954242
8717,5582832
8718,10491626
8719,63718342
8720,241454080
8721,6098261
8722,179255540
8723,79402938
8724,13698113
8725,13347470
8726,53259211
8727,4404432
8728,2863227
8729,4223063
8730,7995852
8731,86889726
8732,478887696
8733,670730014
8734,41935081
8735,65291658
8736,7766888
8737,2263586
8738,36580048
8739,13773100
8740,28264181
8741,18636335
8742,115590391
8743,6082608
8744,241038167
8745,169585
8746,21028819
8747,1655407
8748,243126550
8749,244863981
8750,39349491
8751,39349491
8752,9091066
8753,21841570
8754,478887696
8755,149389370
8756,676979551
8757,25977279
8758,3884572
8759,5222186
8760,16341312
8761,15476511
8762,87151762
8763,16323690
8764,4942644
8765,130350494
8766,28475159
8767,2604609
8768,1190969
8769,16540221
8770,244581145
8771,511836638
8772,26474189
8773,241454080
8774,6098261
8775,53259211
8776,305010247
8777,221115134
8778,6785844
8779,7399928
8780,3410575
8781,203636273
8782,4723192
8783,203496595
8784,291492093
8785,15859520
8786,424067229
8787,13773100
8788,53259211
8789,22631983
8790,33903675
8791,181753406
8792,4223063
8793,10726733
8794,10169322
8795,86889726
8796,51288809
8797,230810547
8798,10145479
8799,681118500
8800,145860123
8801,20818988
8802,141158938
8803,159795660
8804,26358731
8805,36580048
8806,4818705
8807,18636335
8808,29043807
8809,5291510
8810,241038167
8811,1655407
8812,124152569
8813,15902621
8814,22658573
8815,229913595
8816,21841570
8817,14117087
8818,14468480
8819,63718342
8820,4791737
8821,489275950
8822,2863227
8823,2960197
8824,399016729
8825,463258041
8826,178996172
8827,355415841
8828,140551765
8829,5548328
8830,9237458
8831,14296169
8832,4942644
8833,175316012
8834,224081344
8835,29828780
8836,3033689
8837,14769026
8838,6136660
8839,6937196
8840,4898786
8841,230983064
8842,10373537
8843,80438603
8844,63718342
8845,254550008
8846,53259211
8847,6885706
8848,41935081
8849,42556601
8850,21028819
8851,244863981
8852,25977279
8853,398993687
8854,13169061
8855,746286321
8856,57710624
8857,30222205
8858,36418308
8859,156023644
8860,17384452
8861,148007206
8862,41539470
8863,4081671
8864,29992923
8865,30965116
8866,18094817
8867,220965469
8868,43212022
8869,288250982
8870,49702350
8871,96111890
8872,105537763
8873,117017116
8874,132520554
8875,328275977
8876,26474189
8877,129450407
8878,210272354
8879,445801500
8880,314448119
8881,5059840
8882,30691942
8883,166342593
8884,18478080
8885,305010247
8886,67616168
8887,274949859
8888,30986157
8889,30986157
8890,30986157
8891,30986157
8892,30986157
8893,30986157
8894,30986157
8895,30986157
8896,30986157
8897,30986157
8898,30986157
8899,30986157
8900,30986157
8901,30986157
8902,30986157
8903,30986157
8904,30986157
8905,30986157
8906,30986157
8907,30986157
8908,30986157
8909,30986157
8910,30986157
8911,30986157
8912,30986157
8913,30986157
8914,30986157
8915,30986157
8916,30986157
8917,30986157
8918,30986157
8919,2961316
8920,6915315
8921,11192401
8922,4079772
8923,30691942
8924,30691942
8925,314448119
8926,3258489
8927,20818988
8928,244863981
8929,649835270
8930,5222186
8931,441368062
8932,169295558
8933,291855657
8934,301559082
8935,96111890
8936,6567853
8937,18525246
8938,136268027
8939,2604289
8940,139292185
8941,31559835
8942,10108531
8943,10108531
8944,61387693
8945,6567853
8946,11769196
8947,205623331
8948,9509510
8949,48376564
8950,12640884
8951,12640884
8952,4662734
8953,4662734
8954,39544116
8955,5381862
8956,153979978
8957,25308634
8958,412230176
8959,122073233
8960,25924686
8961,48376564
8962,31559835
8963,696367475
8964,180032273
8965,4942644
8966,77606996
8967,15975723
8968,27696199
8969,508437766
8970,9013654
8971,31559835
8972,412230176
8973,100325966
8974,102344506
8975,273379172
8976,412230176
8977,54382191
8978,54382191
8979,15948408
8980,387388553
8981,102344506
8982,102344506
8983,31559835
8984,153979978
8985,61387693
8986,217422678
8987,101453289
8988,2962303
8989,254217277
8990,508437766
8991,149250265
8992,31559835
8993,203496595
8994,150966221
8995,41061750
8996,86889726
8997,241185549
8998,147338208
8999,20846987
9000,31559835
9001,38756396
9002,38756396
9003,38756396
9004,38756396
9005,38756396
9006,27696199
9007,87491026
9008,364008504
9009,41935081
9010,18327823
9011,325599811
9012,251419593
9013,8898480
9014,4662734
9015,77606996
9016,14117087
9017,195343536
9018,12126673
9019,5291510
9020,25308634
9021,72971110
9022,14117087
9023,14117087
9024,14117087
9025,344895259
9026,344895259
9027,87151762
9028,321645368
9029,4942644
9030,28475159
9031,147338208
9032,15975723
9033,218650026
9034,7572656
9035,47855055
9036,149250265
9037,9509510
9038,56980078
9039,13400559
9040,13347470
9041,109801950
9042,109801950
9043,54382191
9044,54382191
9045,54382191
9046,29992923
9047,29992923
9048,36803352
9049,36803352
9050,36803352
9051,317811730
9052,254550008
9053,133153455
9054,13699613
9055,53747130
9056,36418308
9057,7161944
9058,11144789
9059,14578389
9060,43771046
9061,43771046
9062,139292185
9063,43212022
9064,394801870
9065,221103533
9066,288250982
9067,171384816
9068,166042310
9069,130285689
9070,170999154
9071,29028258
9072,70786599
9073,226761009
9074,118836350
9075,6031146
9076,4615119
9077,4615119
9078,4615119
9079,3644263
9080,4615119
9081,4615119
9082,4615119
9083,4615119
9084,67125570
9085,5870208
9086,67890108
9087,287304191
9088,316392469
9089,3872840
9090,18617401
9091,310438442
9092,7521854
9093,27275145
9094,9773172
9095,861051364
9096,15876277
9097,104832055
9098,638350670
9099,3010524
9100,11350669
9101,1876122
9102,27443907
9103,278434448
9104,28431618
9105,15694256
9106,8949427
9107,9107226
9108,79627572
9109,12103724
9110,1211218
9111,18185084
9112,46284463
9113,46284463
9114,5176700
9115,633761658
9116,6654807
9117,4123528
9118,515785045
9119,47007072
9120,638350670
9121,3131155
9122,8071334
9123,4988435
9124,26229185
9125,42690346
9126,7149541
9127,14273511
9128,37693984
9129,24643670
9130,4393447
9131,33685163
9132,21463946
9133,7037110
9134,2606532
9135,11785527
9136,4419746
9137,51900816
9138,15547537
9139,28431618
9140,7641310
9141,28431618
9142,18550383
9143,377049734
9144,435164916
9145,65647337
9146,21123176
9147,4988435
9148,14424578
9149,377049734
9150,15665839
9151,33817737
9152,2056063
9153,29042654
9154,29042654
9155,399653575
9156,5397627
9157,24643670
9158,13318257
9159,15876277
9160,15074166
9161,108509427
9162,187922171
9163,53529059
9164,20085748
9165,2654296
9166,23780825
9167,187922171
9168,2775895
9169,15033059
9170,3662479
9171,47973283
9172,233598163
9173,6399467
9174,27596524
9175,15822944
9176,59254000
9177,142253575
9178,4836195
9179,38819914
9180,204344397
9181,508004843
9182,182249252
9183,20235767
9184,12446522
9185,1468945
9186,36094811
9187,179251225
9188,2700030
9189,7265669
9190,7433253
9191,3111907
9192,174563480
9193,196640881
9194,758305860
9195,28431618
9196,10576626
9197,28431618
9198,16240104
9199,25727982
9200,203934241
9201,4752907
9202,454370588
9203,5923821
9204,4844062
9205,381423756
9206,81348694
9207,28792288
9208,47961396
9209,4823858
9210,13580713
9211,61357247
9212,12448012
9213,171908562
9214,13580713
9215,23671129
9216,92305214
9217,3204638
9218,190535791
9219,29042654
9220,4623183
9221,553174174
9222,21973720
9223,14981914
9224,6159703
9225,6501631
9226,256928275
9227,17420060
9228,3373615
9229,3936141
9230,75237860
9231,26542336
9232,324551823
9233,26415718
9234,5658972
9235,158581632
9236,40637070
9237,7195727
9238,50385220
9239,18290021
9240,2133467
9241,4132876
9242,184874289
9243,97213980
9244,381057643
9245,571927901
9246,21734590
9247,21952038
9248,9147065
9249,12669433
9250,75794910
9251,6513670
9252,67890108
9253,278434448
9254,31973161
9255,74501692
9256,12669433
9257,415128676
9258,8367820
9259,171891648
9260,3111907
9261,3872840
9262,2736203
9263,13624960
9264,81354442
9265,4142135
9266,7656762
9267,3744001
9268,153282314
9269,18182118
9270,3899606
9271,9948240
9272,206932427
9273,11845703
9274,65675684
9275,8081166
9276,104832055
9277,9090816
9278,10365350
9279,46284463
9280,9418548
9281,167751717
9282,6658757
9283,36814613
9284,2606532
9285,2606532
9286,41985431
9287,128523103
9288,22986192
9289,9623434
9290,2554796
9291,20266506
9292,41169633
9293,3872840
9294,16704479
9295,4050211
9296,35999114
9297,2706158
9298,4247448
9299,13954603
9300,11877328
9301,5601647
9302,155381817
9303,112062825
9304,2446557
9305,638350670
9306,295555070
9307,646817095
9308,24480219
9309,11724515
9310,1422031
9311,17671919
9312,36814613
9313,296932165
9314,29958606
9315,5106521
9316,29070263
9317,28431618
9318,76991
9319,79627572
9320,155951687
9321,79627572
9322,79627572
9323,79627572
9324,9605813
9325,1808996
9326,15694256
9327,20817898
9328,189117452
9329,15714355
9330,38866906
9331,218715437
9332,146127801
9333,1964160
9334,2606532
9335,50456657
9336,454370588
9337,2554796
9338,18617401
9339,88599414
9340,3744001
9341,198081634
9342,62445905
9343,6242696
9344,331597656
9345,10576626
9346,51900816
9347,68016273
9348,62445905
9349,175845535
9350,7332542
9351,8612357
9352,25727982
9353,182835290
9354,1808996
9355,76914207
9356,316672156
9357,4989969
9358,9340175
9359,277693788
9360,228373417
9361,298049031
9362,2261279
9363,527436
9364,1665369
9365,8071334
9366,26792722
9367,85939973
9368,29042654
9369,8259323
9370,9370172
9371,33507000
9372,7116231
9373,104502590
9374,3974267
9375,129535164
9376,37693984
9377,167903511
9378,5080902
9379,82063993
9380,24643670
9381,13318257
9382,388077159
9383,301961907
9384,11217306
9385,179251225
9386,9462473
9387,199158428
9388,87989767
9389,21149100
9390,3899606
9391,8942068
9392,5727073
9393,263486842
9394,138206914
9395,12103724
9396,2135988
9397,4958604
9398,127399085
9399,68821292
9400,47007072
9401,25886725
9402,7993255
9403,2148296
9404,8018718
9405,14752379
9406,104832055
9407,4348549
9408,26792722
9409,14534186
9410,399653575
9411,8259323
9412,34484778
9413,57059374
9414,40712753
9415,3073127
9416,3653298
9417,146552274
9418,37693984
9419,4933190
9420,130523367
9421,2429315
9422,118433994
9423,438462466
9424,156151562
9425,323510387
9426,11776614
9427,13187640
9428,6501631
9429,36019377
9430,81837047
9431,24394911
9432,67748038
9433,20360330
9434,7728299
9435,93113311
9436,415128676
9437,7212878
9438,155381817
9439,42826701
9440,1068251
9441,8942068
9442,43290769
9443,4779625
9444,16446883
9445,80644314
9446,170220
9447,7799625
9448,435210771
9449,326756887
9450,13285675
9451,6470008
9452,2203920
9453,13580713
9454,13580713
9455,104311956
9456,62537082
9457,7890921
9458,9738087
9459,10159847
9460,11839180
9461,39820171
9462,194198594
9463,5344293
9464,2847690
9465,69231507
9466,19265041
9467,26545058
9468,2429315
9469,186724061
9470,7477063
9471,15206407
9472,33913000
9473,30523028
9474,56198640
9475,324551823
9476,2335831
9477,23769016
9478,14682959
9479,192904450
9480,4982696
9481,30755307
9482,64212460
9483,3194061
9484,371044744
9485,11785527
9486,40637070
9487,181862213
9488,21906824
9489,16294930
9490,74282580
9491,1402479
9492,6825528
9493,179251225
9494,21734590
9495,4142135
9496,7656762
9497,236799326
9498,118548952
9499,4782306
9500,29958606
9501,6658757
9502,278434448
9503,579215913
9504,36814613
9505,5307279
9506,118548952
9507,8018718
9508,4142135
9509,7641310
9510,8475624
9511,5224798
9512,203475692
9513,190219943
9514,32334487
9515,263486842
9516,182343623
9517,6835893
9518,5188727
9519,18550383
9520,435164916
9521,2842803
9522,5923821
9523,90926454
9524,7993255
9525,4294696
9526,14752379
9527,107087457
9528,49404545
9529,31579184
9530,23066746
9531,3336018
9532,540540326
9533,9147287
9534,21149100
9535,11785527
9536,40637070
9537,579215913
9538,5870208
9539,4066885
9540,79571266
9541,16107671
9542,67890108
9543,27275145
9544,16993152
9545,104832055
9546,104832055
9547,59702384
9548,22133172
9549,16993152
9550,73149380
9551,384449465
9552,68016273
9553,100619745
9554,415128676
9555,68016273
9556,114292989
9557,5601647
9558,8942068
9559,20841755
9560,172289502
9561,98112891
9562,25994001
9563,6513670
9564,18550383
9565,25700037
9566,3503213
9567,65321777
9568,12881710
9569,54403669
9570,61599939
9571,284933441
9572,27443907
9573,14752379
9574,3613412
9575,527436
9576,31544970
9577,4794668
9578,12048095
9579,5019838
9580,15206407
9581,118416824
9582,399653575
9583,4950895
9584,4393677
9585,78159185
9586,6971770
9587,7656762
9588,182835290
9589,17245002
9590,2297620
9591,27927728
9592,18550383
9593,4988435
9594,527436
9595,4517054
9596,42089925
9597,29042654
9598,29042654
9599,29042654
9600,1119020
9601,29042654
9602,24643670
9603,130523367
9604,438462466
9605,6751435
9606,6756740
9607,55479029
9608,3194061
9609,24147083
9610,28623712
9611,54953292
9612,12982837
9613,7174047
9614,41604022
9615,91394494
9616,3050246
9617,206134253
9618,12981144
9619,94983746
9620,70500883
9621,277047293
9622,10820706
9623,241388095
9624,223974837
9625,130523367
9626,17654985
9627,58854508
9628,3746982
9629,109688216
9630,403102719
9631,267875935
9632,141435116
9633,172489489
9634,11479015
9635,18617401
9636,28431618
9637,2077171
9638,12810221
9639,265629457
9640,8376778
9641,4123528
9642,5506281
9643,276182172
9644,33507000
9645,33507000
9646,6253705
9647,13580713
9648,6668356
9649,102305698
9650,5159959
9651,118462961
9652,27381686
9653,38585646
9654,13146159
9655,78652743
9656,117210613
9657,2336840
9658,102305698
9659,193636211
9660,134040394
9661,48946347
9662,102305698
9663,2920518
9664,1847929
9665,31777444
9666,172682
9667,143921438
9668,379615307
9669,490004948
9670,14297377
9671,10071198
9672,13146159
9673,102305698
9674,9380754
9675,232117159
9676,55732373
9677,152132056
9678,432846444
9679,223764917
9680,81000883
9681,12108652
9682,258055937
9683,23567013
9684,79571266
9685,6825528
9686,36365537
9687,7641310
9688,435164916
9689,179251225
9690,527436
9691,2853576
9692,40712753
9693,146552274
9694,24643670
9695,2429315
9696,18065324
9697,23681235
9698,240633535
9699,38626041
9700,6751435
9701,13927006
9702,137736985
9703,104196643
9704,28623712
9705,3675996
9706,69282321
9707,12982837
9708,59330611
9709,17654985
9710,35323881
9711,7416715
9712,241388095
9713,3746982
9714,109688216
9715,68299476
9716,5283748
9717,141435116
9718,313497706
9719,391138329
9720,254701226
9721,2884080
9722,2238826
9723,2884080
9724,44051664
9725,19362832
9726,2884080
9727,9286756
9728,76589503
9729,139776676
9730,139776676
9731,9286756
9732,191701506
9733,2222384
9734,11785527
9735,6658757
9736,78159185
9737,415128676
9738,37741417
9739,6825528
9740,179251225
9741,3794698
9742,7656762
9743,21149100
9744,33823462
9745,7195727
9746,4142135
9747,278434448
9748,28583655
9749,40561526
9750,13144254
9751,5224798
9752,40874868
9753,357374812
9754,6835893
9755,17245002
9756,1395879
9757,15665839
9758,5923821
9759,54403669
9760,29042654
9761,4294696
9762,14752379
9763,49404545
9764,527436
9765,527436
9766,18550383
9767,22586780
9768,5704326
9769,399653575
9770,13580713
9771,8259323
9772,199272871
9773,42089925
9774,6086380
9775,110215222
9776,716746486
9777,42724489
9778,301961907
9779,360638374
9780,23681235
9781,36019377
9782,14202693
9783,6756740
9784,155951687
9785,310438442
9786,107087457
9787,35637987
9788,35637987
9789,5232936
9790,7149541
9791,107810781
9792,37693984
9793,20825469
9794,118462961
9795,6547348
9796,14550299
9797,28623712
9798,56586928
9799,15206407
9800,9490073
9801,127721509
9802,61357247
9803,38819914
9804,68545680
9805,301204419
9806,35940196
9807,2436680
9808,391138329
9809,18546683
9810,4950895
9811,486744105
9812,8181556
9813,65534969
9814,11274172
9815,11274172
9816,17507488
9817,139776676
9818,1782228
9819,53020618
9820,44837361
9821,6551157
9822,29072769
9823,50902879
9824,44843344
9825,254172669
9826,30381080
9827,487697022
9828,67890108
9829,68016273
9830,68016273
9831,38176842
9832,216031046
9833,136021429
9834,182835290
9835,454370588
9836,726758863
9837,17925791
9838,253477327
9839,39109831
9840,14534186
9841,78158281
9842,283486743
9843,55061075
9844,319568018
9845,118433994
9846,1382283
9847,18486411
9848,4558071
9849,2607220
9850,136788048
9851,61045665
9852,29284595
9853,131661385
9854,15658756
9855,42748933
9856,456183350
9857,75877087
9858,10305083
9859,372913356
9860,171385198
9861,26843077
9862,67376144
9863,327526787
9864,115019636
9865,497689391
9866,82663813
9867,400224096
9868,118473911
9869,11323956
9870,34236947
9871,3746982
9872,111004250
9873,25645797
9874,3846988
9875,6155891
9876,259171185
9877,75794910
9878,9662310
9879,190469291
9880,2544455
9881,20817898
9882,2135988
9883,6577169
9884,40712753
9885,118462961
9886,38585646
9887,18387528
9888,49469486
9889,253812894
9890,240805824
9891,759503405
9892,11323956
9893,35940196
9894,16721696
9895,23567013
9896,877246
9897,3609046
9898,169553941
9899,335847222
9900,151759946
9901,51105272
9902,69739655
9903,7656221
9904,147411875
9905,110175730
9906,15624970
9907,5999289
9908,121363627
9909,38497640
9910,454370588
9911,4752907
9912,57059374
9913,55061075
9914,14981914
9915,26415718
9916,38585646
9917,26415718
9918,13011144
9919,374608459
9920,374608459
9921,10820706
9922,26415718
9923,4630860
9924,26776585
9925,9672338
9926,3385390
9927,52145023
9928,51105272
9929,14788774
9930,32323034
9931,17590281
9932,889388
9933,79571266
9934,12881710
9935,6825528
9936,29222559
9937,16569949
9938,211771361
9939,2297620
9940,65647337
9941,9605813
9942,25886725
9943,31579184
9944,2853576
9945,20719304
9946,5019838
9947,40712753
9948,2335831
9949,3410425
9950,13927006
9951,38585646
9952,18047738
9953,161104379
9954,7749889
9955,139024179
9956,206134253
9957,68545680
9958,26752131
9959,18364883
9960,5829655
9961,223974837
9962,4637509
9963,10217046
9964,9380754
9965,6350783
9966,35388084
9967,59330611
9968,121325085
9969,16563591
9970,241677751
9971,3941328
9972,4095485
9973,159027255
9974,2884080
9975,2884080
9976,4332851
9977,132207549
9978,3385390
9979,30560797
9980,72064866
9981,22590390
9982,53020618
9983,1468945
9984,107087457
9985,5766090
9986,5019838
9987,42690346
9988,34484778
9989,2292973
9990,24282541
9991,21973720
9992,161104379
9993,125151920
9994,381303623
9995,180943247
9996,6786218
9997,7286095
9998,2904250
9999,70500883
10000,13112010
10001,125767810
10002,187283389
10003,42290272
10004,58854508
10005,109688216
10006,381303623
10007,59330611
10008,18433626
10009,100060898
10010,134000092
10011,99526278
10012,13857638
10013,73545299
10014,47518666
10015,119157003
10016,47390375
10017,8942068
10018,5987066
10019,5188727
10020,26229185
10021,36994761
10022,3675996
10023,47119934
10024,7653072
10025,3373615
10026,42934770
10027,1382283
10028,26542336
10029,7411578
10030,79446
10031,23769016
10032,67748038
10033,6710060
10034,649807
10035,8739136
10036,1008020
10037,15206407
10038,309235318
10039,18776132
10040,8824043
10041,29374479
10042,6945412
10043,74639214
10044,350298840
10045,350298840
10046,60676535
10047,68545680
10048,3351409
10049,240258941
10050,223779377
10051,5615743
10052,59297817
10053,522729664
10054,277047293
10055,212265310
10056,863817331
10057,3675996
10058,316392469
10059,29958606
10060,20719304
10061,118416824
10062,399653575
10063,399653575
10064,38626041
10065,16204893
10066,6501631
10067,2335831
10068,23769016
10069,3194061
10070,192904450
10071,38585646
10072,136904742
10073,161104379
10074,8199597
10075,125151920
10076,28623712
10077,2925910
10078,7245115
10079,10760001
10080,127721509
10081,91394494
10082,61357247
10083,139024179
10084,20498290
10085,20034504
10086,5588470
10087,72597417
10088,68545680
10089,22175977
10090,277047293
10091,10820706
10092,40316871
10093,572448151
10094,800421739
10095,44180507
10096,802870450
10097,2316729
10098,29684495
10099,90415419
10100,2335831
10101,40945675
10102,38585646
10103,2942716
10104,24102010
10105,139024179
10106,51954078
10107,759503405
10108,5829655
10109,11971240
10110,290632
10111,31342221
10112,5243925
10113,31342221
10114,52704825
10115,287465908
10116,287465908
10117,287465908
10118,287465908
10119,45651510
10120,329145240
10121,287465908
10122,30516119
10123,1394882
10124,52704825
10125,35622080
10126,112164625
